,accelerometer_X,accelerometer_Y,accelerometer_Z,BVP,EDA,heart_rate,IBI_0,IBI_1,temp,Subject,Label
38949,-12.0,-4.0,63.0,-29.6,0.065348,65.27,881.78125,0.671875,26.55,S28,0
38950,-12.0,-4.0,62.0,-33.36,0.066629,64.97,902.46875,0.71875,26.55,S28,0
38951,-12.0,-4.0,62.0,-33.9,0.067911,64.65,903.15625,0.6875,26.53,S28,0
38952,-12.0,-4.0,62.0,-29.39,0.067911,64.62,908.21875,0.671875,26.53,S28,0
38953,-12.0,-3.0,62.0,-19.19,0.067911,64.6,908.953125,0.734375,26.53,S28,0
38954,-12.0,-4.0,63.0,-4.52,0.067911,64.57,909.59375,0.640625,26.53,S28,0
38955,-12.0,-4.0,62.0,11.86,0.067911,64.55,910.296875,0.703125,26.53,S28,0
38956,-12.0,-4.0,62.0,26.59,0.067911,64.65,910.921875,0.625,26.53,S28,0
38957,-12.0,-4.0,63.0,37.04,0.069192,64.72,911.609375,0.6875,26.53,S28,0
38958,-12.0,-4.0,62.0,42.25,0.067911,64.82,912.296875,0.6875,26.53,S28,0
38959,-12.0,-4.0,63.0,42.95,0.069192,64.9,913.03125,0.734375,26.55,S28,0
38960,-12.0,-3.0,62.0,40.82,0.067911,64.97,913.75,0.71875,26.55,S28,0
38961,-12.0,-4.0,62.0,37.5,0.069192,65.12,944.75,0.78125,26.55,S28,0
38962,-12.0,-4.0,63.0,34.0,0.069192,65.13,967.96875,0.703125,26.55,S28,0
38963,-12.0,-3.0,62.0,30.77,0.069192,65.27,971.90625,0.640625,26.51,S28,0
38964,-12.0,-4.0,62.0,28.06,0.069192,65.52,972.59375,0.6875,26.51,S28,0
38965,-12.0,-4.0,62.0,26.22,0.067911,65.83,973.25,0.65625,26.51,S28,0
38966,-12.0,-4.0,62.0,25.66,0.067911,66.18,974.0,0.75,26.51,S28,0
38967,-12.0,-4.0,62.0,26.39,0.066629,66.45,1057.546875,1.40625,26.53,S28,0
38968,-12.0,-4.0,63.0,27.8,0.067911,66.4,1114.3125,0.703125,26.53,S28,0
38969,-12.0,-4.0,62.0,28.82,0.066629,66.33,1114.9375,0.625,26.53,S28,0
38970,-12.0,-4.0,62.0,28.41,0.067911,66.28,1211.09375,0.65625,26.53,S28,0
38971,-12.0,-3.0,63.0,26.07,0.067911,66.3,1268.484375,0.5625,26.55,S28,0
38972,-12.0,-4.0,62.0,22.14,0.069192,66.18,1359.796875,0.90625,26.55,S28,0
38973,-12.0,-4.0,62.0,17.55,0.070473,66.03,1360.84375,1.046875,26.55,S28,0
38974,-12.0,-4.0,62.0,13.33,0.069192,65.87,1388.5625,0.71875,26.55,S28,0
38975,-12.0,-4.0,62.0,10.18,0.067911,65.68,1389.40625,0.84375,26.53,S28,0
38976,-12.0,-4.0,63.0,8.26,0.069192,65.5,1390.203125,0.796875,26.53,S28,0
38977,-12.0,-4.0,62.0,7.33,0.069192,65.33,1515.390625,0.828125,26.53,S28,0
38978,-13.0,-4.0,62.0,7.0,0.067911,65.1,1645.34375,1.234375,26.53,S28,0
38979,-12.0,-4.0,62.0,6.93,0.065348,64.75,1693.265625,0.765625,26.55,S28,0
38980,-12.0,-3.0,62.0,6.85,0.066629,64.83,1749.109375,0.953125,26.55,S28,0
38981,-12.0,-4.0,62.0,6.59,0.065348,64.95,1875.140625,0.4375,26.55,S28,0
38982,-12.0,-4.0,62.0,6.0,0.064067,65.15,1906.28125,0.609375,26.55,S28,0
38983,-12.0,-4.0,62.0,5.03,0.065348,65.32,1906.96875,0.6875,26.51,S28,0
38984,-12.0,-4.0,62.0,3.75,0.061504,65.48,1907.734375,0.765625,26.51,S28,0
38985,-12.0,-4.0,62.0,2.38,0.061504,65.72,1917.5,0.890625,26.51,S28,0
38986,-12.0,-4.0,62.0,1.17,0.061504,65.85,1918.34375,0.84375,26.51,S28,0
38987,-12.0,-4.0,62.0,0.38,0.058941,65.93,2548.921875,0.90625,26.51,S28,0
38988,-12.0,-4.0,62.0,0.09,0.061504,65.97,2550.046875,1.125,26.51,S28,0
38989,-12.0,-4.0,62.0,0.2,0.060223,65.93,2564.171875,0.703125,26.51,S28,0
38990,-12.0,-3.0,62.0,0.46,0.060223,65.85,2578.328125,0.375,26.51,S28,0
38991,-12.0,-4.0,62.0,0.61,0.060223,65.92,2578.71875,0.390625,26.47,S28,0
38992,-12.0,-4.0,62.0,0.48,0.060223,66.02,2616.453125,0.46875,26.47,S28,0
38993,-12.0,-4.0,62.0,0.07,0.060223,66.1,2757.234375,0.65625,26.47,S28,0
38994,-12.0,-4.0,62.0,-0.45,0.058941,66.12,2763.859375,0.625,26.47,S28,0
38995,-13.0,-4.0,62.0,-0.87,0.058941,66.2,2764.390625,0.53125,26.49,S28,0
38996,-12.0,-4.0,62.0,-1.04,0.058941,66.27,2775.25,0.75,26.49,S28,0
38997,-12.0,-4.0,62.0,-0.95,0.058941,66.33,2775.96875,0.71875,26.49,S28,0
38998,-12.0,-3.0,62.0,-0.67,0.058941,66.43,2829.84375,0.515625,26.49,S28,0
38999,-13.0,-3.0,62.0,-0.34,0.060223,66.48,2830.390625,0.546875,26.47,S28,0
39000,-13.0,-3.0,62.0,-0.02,0.058941,66.52,2830.875,0.484375,26.47,S28,0
39001,-12.0,-4.0,62.0,0.26,0.060223,66.57,2849.46875,0.96875,26.47,S28,0
39002,-12.0,-4.0,62.0,0.51,0.05766,66.73,2879.75,0.734375,26.47,S28,0
39003,-13.0,-4.0,62.0,0.75,0.058941,66.87,2885.296875,0.515625,26.47,S28,0
39004,-13.0,-4.0,62.0,0.93,0.060223,66.98,2886.0,0.703125,26.47,S28,0
39005,-13.0,-4.0,62.0,1.12,0.060223,67.15,2886.546875,0.546875,26.47,S28,0
39006,-13.0,-3.0,62.0,1.4,0.060223,67.35,2887.265625,0.71875,26.47,S28,0
39007,-12.0,-4.0,62.0,1.89,0.060223,67.58,2887.859375,0.59375,26.45,S28,0
39008,-12.0,-4.0,62.0,2.66,0.058941,67.85,2900.203125,0.359375,26.45,S28,0
39009,-13.0,-4.0,62.0,3.72,0.058941,68.08,2914.359375,0.625,26.45,S28,0
39010,-12.0,-4.0,62.0,4.93,0.060223,68.3,2915.0,0.640625,26.45,S28,0
39011,-12.0,-4.0,62.0,6.09,0.060223,68.55,2915.671875,0.671875,26.49,S28,0
39012,-13.0,-3.0,62.0,7.07,0.061504,68.58,2916.375,0.703125,26.49,S28,0
39013,-13.0,-4.0,62.0,7.86,0.05766,68.53,2941.40625,0.671875,26.49,S28,0
39014,-12.0,-4.0,62.0,8.61,0.060223,68.48,2942.046875,0.640625,26.49,S28,0
39015,-12.0,-4.0,63.0,9.47,0.060223,68.4,2946.515625,0.640625,26.45,S28,0
39016,-13.0,-4.0,62.0,10.51,0.060223,68.3,2947.234375,0.71875,26.45,S28,0
39017,-12.0,-4.0,62.0,11.63,0.060223,68.13,2947.984375,0.75,26.45,S28,0
39018,-13.0,-3.0,63.0,12.64,0.061504,67.92,2948.640625,0.65625,26.45,S28,0
39019,-13.0,-3.0,62.0,13.35,0.060223,67.65,2956.09375,0.703125,26.49,S28,0
39020,-13.0,-4.0,62.0,13.65,0.062785,67.4,2956.828125,0.734375,26.49,S28,0
39021,-13.0,-4.0,62.0,13.49,0.064067,67.08,2957.5,0.671875,26.49,S28,0
39022,-13.0,-4.0,62.0,12.88,0.062785,66.75,2958.296875,0.796875,26.49,S28,0
39023,-12.0,-4.0,62.0,11.83,0.062785,66.33,2958.890625,0.59375,26.45,S28,0
39024,-13.0,-4.0,62.0,10.3,0.062785,65.83,2959.53125,0.640625,26.45,S28,0
39025,-13.0,-4.0,62.0,8.32,0.062785,65.3,2960.109375,0.578125,26.45,S28,0
39026,-13.0,-4.0,62.0,5.85,0.062785,64.78,2960.671875,0.5625,26.45,S28,0
39027,-13.0,-3.0,62.0,2.94,0.064067,64.3,2961.265625,0.59375,26.45,S28,0
39028,-13.0,-3.0,62.0,-0.18,0.065348,63.9,2961.890625,0.625,26.45,S28,0
39029,-13.0,-4.0,62.0,-3.29,0.064067,63.5,2968.265625,0.734375,26.45,S28,0
39030,-13.0,-4.0,63.0,-6.17,0.064067,63.13,2969.015625,0.75,26.45,S28,0
39031,-13.0,-4.0,62.0,-8.69,0.066629,62.87,3049.0,0.71875,26.43,S28,0
39032,-13.0,-4.0,62.0,-10.77,0.067911,62.6,3049.625,0.625,26.43,S28,0
39033,-12.0,-4.0,62.0,-12.4,0.067911,62.35,3102.234375,0.4375,26.43,S28,0
39034,-12.0,-4.0,63.0,-13.61,0.065348,62.13,3157.96875,0.578125,26.43,S28,0
39035,-13.0,-4.0,62.0,-14.41,0.065348,61.9,3161.59375,0.609375,26.47,S28,0
39036,-13.0,-4.0,62.0,-14.81,0.066629,61.68,3174.234375,0.703125,26.47,S28,0
39037,-13.0,-4.0,62.0,-14.82,0.066629,61.42,3174.84375,0.609375,26.47,S28,0
39038,-12.0,-4.0,62.0,-14.51,0.066629,61.07,3175.390625,0.546875,26.47,S28,0
39039,-13.0,-4.0,63.0,-13.96,0.065348,60.67,3179.453125,0.34375,26.47,S28,0
39040,-13.0,-4.0,62.0,-13.3,0.066629,60.28,3179.9375,0.484375,26.47,S28,0
39041,-13.0,-4.0,62.0,-12.67,0.065348,59.93,3180.390625,0.453125,26.47,S28,0
39042,-13.0,-4.0,62.0,-12.12,0.065348,59.55,3192.140625,0.640625,26.47,S28,0
39043,-13.0,-4.0,62.0,-11.67,0.066629,59.17,3192.703125,0.5625,26.47,S28,0
39044,-13.0,-4.0,62.0,-11.25,0.066629,58.83,3199.34375,0.71875,26.47,S28,0
39045,-13.0,-4.0,62.0,-10.77,0.066629,58.45,3200.078125,0.734375,26.47,S28,0
39046,-12.0,-4.0,62.0,-10.14,0.065348,58.2,3200.71875,0.640625,26.47,S28,0
39047,-13.0,-3.0,62.0,-9.37,0.066629,58.02,3201.484375,0.765625,26.49,S28,0
39048,-13.0,-4.0,62.0,-8.54,0.065348,57.78,3202.203125,0.71875,26.49,S28,0
39049,-13.0,-4.0,62.0,-7.72,0.065348,57.55,3202.953125,0.75,26.49,S28,0
39050,-13.0,-3.0,62.0,-7.04,0.065348,57.43,3207.859375,0.6875,26.49,S28,0
39051,-13.0,-4.0,62.0,-6.54,0.065348,57.37,3208.546875,0.6875,26.49,S28,0
39052,-13.0,-4.0,62.0,-6.23,0.065348,57.42,3209.203125,0.65625,26.49,S28,0
39053,-12.0,-4.0,63.0,-6.05,0.065348,57.48,3209.984375,0.78125,26.49,S28,0
39054,-13.0,-4.0,62.0,-5.91,0.065348,57.53,3210.78125,0.796875,26.49,S28,0
39055,-13.0,-3.0,62.0,-5.69,0.065348,57.58,3272.125,0.578125,26.45,S28,0
39056,32.0,32.0,32.0,64.0,4.0,1.0,109.21875,0.5625,4.0,S29,0
39057,-6.0,39.0,50.0,-0.0,0.0,55.0,111.8125,0.5,24.77,S29,0
39058,-6.0,39.0,50.0,-0.0,0.818771,56.5,112.3125,0.5,24.77,S29,0
39059,-6.0,39.0,51.0,-0.0,0.974078,56.67,117.578125,0.53125,24.77,S29,0
39060,-6.0,39.0,50.0,-0.0,0.812631,57.75,120.15625,0.5625,24.77,S29,0
39061,-6.0,39.0,50.0,-0.0,0.813912,59.6,120.609375,0.453125,24.77,S29,0
39062,-6.0,39.0,50.0,-0.0,0.813912,61.67,121.109375,0.5,24.77,S29,0
39063,-6.0,39.0,50.0,-0.0,0.816475,63.29,130.890625,0.46875,24.77,S29,0
39064,-6.0,39.0,50.0,-0.0,0.819037,65.12,131.390625,0.5,24.77,S29,0
39065,-6.0,39.0,51.0,-0.0,0.819037,66.78,144.140625,0.609375,24.77,S29,0
39066,-6.0,39.0,51.0,-0.0,0.819037,68.0,151.1875,0.578125,24.77,S29,0
39067,-6.0,39.0,51.0,0.0,0.819037,69.09,151.703125,0.515625,24.77,S29,0
39068,-6.0,39.0,51.0,0.01,0.820319,70.25,152.28125,0.578125,24.77,S29,0
39069,-7.0,39.0,51.0,0.01,0.822881,71.15,152.75,0.46875,24.77,S29,0
39070,-6.0,39.0,51.0,-0.0,0.820319,71.71,153.3125,0.5625,24.77,S29,0
39071,-6.0,39.0,50.0,-0.03,0.825444,72.2,153.828125,0.515625,24.77,S29,0
39072,-6.0,39.0,50.0,-0.05,0.822881,72.69,169.703125,0.53125,24.77,S29,0
39073,-6.0,39.0,50.0,-0.05,0.8216,72.88,170.234375,0.53125,24.77,S29,0
39074,-6.0,39.0,50.0,0.0,0.824163,73.06,202.59375,0.515625,24.77,S29,0
39075,-6.0,39.0,51.0,0.13,0.829288,73.26,203.078125,0.484375,24.77,S29,0
39076,-6.0,39.0,51.0,0.36,0.828007,73.45,203.609375,0.53125,24.77,S29,0
39077,-6.0,39.0,50.0,0.66,0.826725,73.52,204.140625,0.53125,24.73,S29,0
39078,-6.0,39.0,50.0,1.01,0.826725,73.77,204.640625,0.5,24.73,S29,0
39079,-6.0,40.0,50.0,1.37,0.826725,73.96,205.15625,0.515625,24.73,S29,0
39080,-6.0,39.0,50.0,1.72,0.825444,74.21,205.640625,0.484375,24.73,S29,0
39081,-6.0,39.0,50.0,2.06,0.826725,74.4,206.125,0.484375,24.73,S29,0
39082,-6.0,39.0,50.0,2.4,0.824163,74.62,206.6875,0.5625,24.73,S29,0
39083,-7.0,39.0,51.0,2.79,0.835695,74.67,207.28125,0.59375,24.73,S29,0
39084,-6.0,39.0,51.0,3.24,0.828007,74.96,209.5625,0.515625,24.73,S29,0
39085,-7.0,39.0,50.0,3.8,0.826725,75.14,210.0,0.4375,24.71,S29,0
39086,-7.0,39.0,50.0,4.42,0.828007,75.27,210.515625,0.515625,24.71,S29,0
39087,-6.0,40.0,50.0,5.06,0.825444,75.23,211.03125,0.515625,24.71,S29,0
39088,-6.0,40.0,50.0,5.66,0.829288,75.06,211.5,0.46875,24.71,S29,0
39089,-6.0,40.0,50.0,6.2,0.829288,74.91,293.078125,0.796875,24.75,S29,1
39090,-7.0,39.0,50.0,6.68,0.829288,74.79,293.953125,0.875,24.75,S29,1
39091,-6.0,39.0,50.0,7.15,0.830569,74.74,462.875,0.515625,24.75,S29,0
39092,-6.0,40.0,51.0,7.68,0.833132,74.64,463.421875,0.546875,24.75,S29,0
39093,-6.0,39.0,51.0,8.31,0.830569,74.59,463.9375,0.515625,24.75,S29,0
39094,-6.0,39.0,51.0,9.14,0.833132,74.63,464.375,0.4375,24.75,S29,0
39095,-6.0,39.0,50.0,10.09,0.834413,74.67,464.9375,0.5625,24.75,S29,0
39096,-6.0,39.0,50.0,11.04,0.830569,74.68,479.5,0.453125,24.75,S29,0
39097,-6.0,39.0,50.0,11.88,0.831851,74.66,480.0625,0.5625,24.71,S29,0
39098,-6.0,40.0,50.0,12.56,0.833132,74.64,483.109375,0.5,24.71,S29,0
39099,-6.0,39.0,50.0,13.14,0.834413,74.65,483.609375,0.5,24.71,S29,0
39100,-6.0,40.0,50.0,13.76,0.833132,74.61,484.125,0.515625,24.71,S29,0
39101,-6.0,40.0,50.0,14.65,0.830569,74.56,484.625,0.5,24.71,S29,0
39102,-7.0,39.0,50.0,15.96,0.833132,74.5,485.15625,0.53125,24.71,S29,0
39103,-6.0,39.0,50.0,17.91,0.833132,74.43,514.875,0.5,24.71,S29,0
39104,-6.0,39.0,50.0,20.32,0.836976,74.35,515.359375,0.484375,24.71,S29,0
39105,-7.0,40.0,50.0,22.9,0.836976,74.33,515.875,0.515625,24.71,S29,0
39106,-6.0,40.0,50.0,25.38,0.834413,74.3,516.359375,0.484375,24.71,S29,0
39107,-7.0,40.0,50.0,27.58,0.838257,74.24,516.859375,0.5,24.71,S29,0
39108,-6.0,39.0,50.0,29.57,0.844664,74.17,517.359375,0.5,24.71,S29,0
39109,-6.0,39.0,50.0,31.68,0.842101,74.11,517.875,0.515625,24.71,S29,0
39110,-7.0,39.0,50.0,34.32,0.851071,74.06,526.140625,0.625,24.71,S29,0
39111,-6.0,40.0,50.0,37.81,0.851071,74.0,526.640625,0.5,24.71,S29,0
39112,-6.0,39.0,50.0,42.54,0.851071,73.93,527.203125,0.5625,24.71,S29,0
39113,-6.0,39.0,50.0,48.15,0.849789,73.82,530.734375,0.53125,24.69,S29,0
39114,-6.0,39.0,50.0,54.1,0.852352,73.69,531.25,0.515625,24.69,S29,0
39115,-7.0,39.0,50.0,59.83,0.854915,73.58,531.796875,0.546875,24.69,S29,0
39116,-6.0,39.0,51.0,64.97,0.861321,73.45,532.21875,0.421875,24.69,S29,0
39117,-6.0,39.0,51.0,69.58,0.853633,73.65,532.59375,0.375,24.69,S29,0
39118,-6.0,39.0,50.0,74.14,0.853633,73.83,537.0,0.546875,24.69,S29,0
39119,-6.0,40.0,50.0,79.34,0.851071,74.0,537.546875,0.546875,24.69,S29,0
39120,-6.0,39.0,51.0,85.71,0.849789,74.1,538.078125,0.53125,24.69,S29,0
39121,-6.0,39.0,50.0,93.76,0.852352,74.23,538.640625,0.5625,24.67,S29,0
39122,-6.0,39.0,51.0,103.0,0.853633,74.32,539.15625,0.515625,24.67,S29,0
39123,-6.0,39.0,50.0,112.62,0.857477,74.43,539.734375,0.578125,24.67,S29,0
39124,-6.0,39.0,50.0,121.73,0.854915,74.47,540.296875,0.5625,24.67,S29,0
39125,-6.0,40.0,50.0,129.77,0.854915,74.47,540.859375,0.5625,24.69,S29,0
39126,-6.0,39.0,51.0,136.75,0.851071,74.48,541.34375,0.484375,24.69,S29,0
39127,-7.0,39.0,50.0,143.3,0.861321,74.5,544.34375,0.46875,24.69,S29,0
39128,-7.0,39.0,50.0,150.75,0.84082,74.43,544.859375,0.515625,24.69,S29,0
39129,-6.0,39.0,50.0,157.77,0.738314,74.45,545.25,0.390625,24.67,S29,0
39130,-6.0,39.0,51.0,166.64,0.708843,74.55,558.53125,0.578125,24.67,S29,0
39131,-7.0,39.0,51.0,177.95,0.722938,74.58,559.0625,0.53125,24.67,S29,0
39132,-7.0,39.0,50.0,191.79,0.738314,74.57,559.640625,0.578125,24.67,S29,0
39133,-7.0,40.0,50.0,206.97,0.748564,74.67,560.203125,0.5625,24.63,S29,0
39134,-6.0,39.0,50.0,220.57,0.747283,74.78,560.671875,0.46875,24.63,S29,0
39135,-6.0,39.0,50.0,228.25,0.751127,74.97,572.03125,0.421875,24.63,S29,0
39136,-7.0,40.0,51.0,225.36,0.749846,75.18,572.609375,0.578125,24.63,S29,0
39137,-7.0,39.0,51.0,208.53,0.751127,75.4,581.0625,0.546875,24.97,S29,0
39138,-6.0,39.0,50.0,176.87,0.683216,75.55,581.625,0.5625,24.97,S29,0
39139,-7.0,39.0,50.0,132.76,0.747283,75.72,582.203125,0.578125,24.97,S29,0
39140,-7.0,39.0,50.0,80.05,0.73447,75.47,582.796875,0.59375,24.97,S29,0
39141,-7.0,40.0,50.0,23.07,0.726782,75.38,583.375,0.578125,25.03,S29,0
39142,-6.0,39.0,50.0,-34.94,0.71525,75.35,583.953125,0.578125,25.03,S29,0
39143,-6.0,39.0,50.0,-92.44,0.698592,75.43,584.546875,0.59375,25.03,S29,0
39144,-7.0,39.0,50.0,-149.16,0.737032,75.4,585.09375,0.546875,25.03,S29,0
39145,-6.0,39.0,51.0,-205.23,0.75369,75.33,585.671875,0.578125,25.05,S29,0
39146,-6.0,39.0,51.0,-260.37,0.761378,75.27,586.25,0.578125,25.05,S29,0
39147,-7.0,39.0,50.0,-313.74,0.737032,75.33,586.796875,0.546875,25.05,S29,0
39148,-7.0,39.0,50.0,-363.87,0.730626,75.45,587.34375,0.546875,25.05,S29,0
39149,-6.0,39.0,51.0,-409.83,0.703718,75.57,587.859375,0.515625,25.07,S29,0
39150,-6.0,39.0,50.0,-450.9,0.77291,75.67,588.40625,0.546875,25.07,S29,0
39151,-6.0,39.0,50.0,-486.48,0.816475,75.73,588.9375,0.53125,25.07,S29,0
39152,-6.0,39.0,50.0,-515.7,0.828007,75.87,589.484375,0.546875,25.07,S29,0
39153,-6.0,40.0,50.0,-537.17,0.790848,76.23,590.078125,0.59375,25.05,S29,0
39154,-7.0,39.0,50.0,-549.14,0.7255,76.52,590.640625,0.5625,25.05,S29,0
39155,-7.0,39.0,51.0,-549.85,0.626838,76.83,591.203125,0.5625,25.05,S29,0
39156,-6.0,39.0,51.0,-538.21,0.605055,77.1,591.796875,0.59375,25.05,S29,0
39157,-6.0,39.0,50.0,-514.01,0.594804,77.27,592.359375,0.5625,25.07,S29,0
39158,-7.0,39.0,50.0,-478.43,0.590961,77.37,592.9375,0.578125,25.07,S29,0
39159,-7.0,39.0,50.0,-433.58,0.590961,77.48,593.515625,0.578125,25.07,S29,0
39160,-6.0,39.0,50.0,-382.09,0.571741,77.55,594.09375,0.578125,25.07,S29,0
39161,-6.0,39.0,50.0,-326.6,0.394917,77.62,594.65625,0.5625,25.07,S29,0
39162,-7.0,39.0,50.0,-269.36,0.357758,77.67,595.203125,0.546875,25.07,S29,0
39163,-7.0,40.0,51.0,-212.08,0.368009,77.83,595.671875,0.46875,25.07,S29,0
39164,-6.0,39.0,51.0,-156.04,0.353914,78.02,596.28125,0.609375,25.07,S29,0
39165,-6.0,39.0,51.0,-102.26,0.119431,78.22,596.75,0.46875,25.03,S29,0
39166,-6.0,39.0,50.0,-51.61,0.015643,78.42,619.09375,0.53125,25.03,S29,0
39167,-6.0,40.0,50.0,-5.06,0.215264,78.72,627.78125,0.59375,25.03,S29,0
39168,-6.0,39.0,50.0,36.51,0.366461,79.0,628.34375,0.5625,25.03,S29,0
39169,-6.0,40.0,50.0,72.44,0.436934,79.32,628.90625,0.5625,24.99,S29,0
39170,-7.0,39.0,50.0,102.46,0.449747,79.7,629.46875,0.5625,24.99,S29,0
39171,-6.0,40.0,51.0,126.71,0.458716,80.05,630.03125,0.5625,24.99,S29,0
39172,-7.0,39.0,51.0,145.69,0.46256,80.4,630.640625,0.609375,24.99,S29,0
39173,-6.0,39.0,50.0,160.13,0.470248,80.8,631.1875,0.546875,25.01,S29,0
39174,-7.0,39.0,50.0,170.71,0.477936,81.48,631.71875,0.53125,25.01,S29,0
39175,-6.0,40.0,50.0,178.08,0.483062,82.12,632.296875,0.578125,25.01,S29,0
39176,-6.0,40.0,50.0,182.62,0.488187,82.77,632.84375,0.546875,25.01,S29,0
39177,-7.0,39.0,50.0,184.62,0.493312,83.4,633.40625,0.5625,25.01,S29,0
39178,-7.0,40.0,50.0,184.32,0.495875,84.02,633.921875,0.515625,25.01,S29,0
39179,-7.0,39.0,50.0,181.99,0.502282,84.65,634.46875,0.546875,25.01,S29,0
39180,-7.0,39.0,50.0,177.97,0.506126,85.27,635.0,0.53125,25.01,S29,0
39181,-7.0,39.0,50.0,172.67,0.50997,85.77,635.53125,0.53125,25.03,S29,0
39182,-7.0,39.0,50.0,166.51,0.515095,86.23,641.1875,0.5,25.03,S29,0
39183,-7.0,40.0,50.0,159.82,0.513814,86.68,641.671875,0.484375,25.03,S29,0
39184,-7.0,39.0,50.0,152.86,0.516376,87.15,642.203125,0.53125,25.03,S29,0
39185,-7.0,39.0,51.0,145.78,0.518939,87.62,642.703125,0.5,25.01,S29,0
39186,-7.0,39.0,51.0,138.63,0.521502,88.08,643.359375,0.65625,25.01,S29,0
39187,-7.0,39.0,50.0,131.48,0.524064,88.53,646.90625,0.5625,25.01,S29,0
39188,-7.0,39.0,50.0,124.35,0.525346,89.05,647.453125,0.546875,25.01,S29,0
39189,-7.0,40.0,51.0,117.31,0.527908,89.53,648.015625,0.5625,24.99,S29,0
39190,-7.0,39.0,51.0,110.44,0.530471,89.98,648.546875,0.53125,24.99,S29,0
39191,-7.0,39.0,50.0,103.8,0.530471,90.5,649.078125,0.53125,24.99,S29,0
39192,-7.0,39.0,51.0,97.45,0.531752,91.05,649.59375,0.515625,24.99,S29,0
39193,-8.0,39.0,50.0,91.42,0.534315,91.55,650.09375,0.5,25.01,S29,0
39194,-8.0,39.0,51.0,85.72,0.533034,92.02,656.984375,0.5,25.01,S29,0
39195,-8.0,39.0,51.0,80.38,0.535596,92.37,657.5,0.515625,25.01,S29,0
39196,-7.0,39.0,51.0,75.39,0.536878,92.68,658.03125,0.53125,25.01,S29,0
39197,-7.0,39.0,51.0,70.76,0.536878,93.03,658.53125,0.5,24.99,S29,0
39198,-8.0,40.0,50.0,66.52,0.53944,93.38,661.953125,0.515625,24.99,S29,0
39199,-7.0,38.0,51.0,62.65,0.540722,93.75,665.09375,0.5,24.99,S29,0
39200,-7.0,39.0,51.0,59.17,0.542003,94.5,665.609375,0.515625,24.99,S29,0
39201,-8.0,39.0,51.0,56.07,0.543284,95.12,666.03125,0.421875,24.99,S29,0
39202,-8.0,39.0,51.0,53.35,0.547128,95.67,671.46875,0.5,24.99,S29,0
39203,-7.0,39.0,51.0,51.02,0.547128,96.17,672.0,0.53125,24.99,S29,0
39204,-7.0,39.0,51.0,49.07,0.54841,96.67,672.484375,0.484375,24.99,S29,0
39205,-7.0,39.0,50.0,47.49,0.54841,97.25,673.0,0.515625,24.99,S29,0
39206,-8.0,39.0,51.0,46.28,0.54841,97.87,673.484375,0.484375,24.99,S29,0
39207,-8.0,39.0,51.0,45.39,0.549691,98.45,674.0,0.515625,24.99,S29,0
39208,-8.0,39.0,51.0,44.78,0.550972,99.05,674.515625,0.515625,24.99,S29,0
39209,-8.0,39.0,51.0,44.35,0.552254,99.65,674.96875,0.453125,24.99,S29,0
39210,-8.0,39.0,51.0,44.0,0.553535,100.25,677.828125,0.515625,24.99,S29,0
39211,-8.0,39.0,51.0,43.57,0.554816,100.85,678.34375,0.515625,24.99,S29,0
39212,-8.0,39.0,51.0,42.89,0.553535,101.42,678.875,0.53125,24.99,S29,0
39213,-8.0,39.0,51.0,41.78,0.557379,101.73,679.359375,0.484375,24.99,S29,0
39214,-7.0,39.0,51.0,40.09,0.557379,102.08,679.875,0.515625,24.99,S29,0
39215,-8.0,39.0,51.0,37.66,0.55866,102.4,680.390625,0.515625,24.99,S29,0
39216,-8.0,38.0,51.0,34.42,0.55866,102.78,680.796875,0.40625,24.99,S29,0
39217,-7.0,39.0,51.0,30.35,0.561223,103.28,684.0625,0.53125,24.99,S29,0
39218,-8.0,39.0,51.0,25.51,0.559942,103.83,684.5625,0.5,24.99,S29,0
39219,-8.0,39.0,51.0,19.97,0.566348,104.35,701.5,0.53125,24.99,S29,0
39220,-8.0,39.0,51.0,13.91,0.565067,104.93,702.015625,0.515625,24.99,S29,0
39221,-7.0,39.0,51.0,7.56,0.565067,105.53,702.546875,0.53125,24.97,S29,0
39222,-8.0,39.0,51.0,1.19,0.566348,106.17,705.140625,0.53125,24.97,S29,0
39223,-8.0,39.0,50.0,-4.95,0.56763,106.72,705.6875,0.546875,24.97,S29,0
39224,-7.0,39.0,51.0,-10.61,0.56763,107.27,706.234375,0.546875,24.97,S29,0
39225,-7.0,39.0,51.0,-15.58,0.570192,107.77,706.6875,0.453125,25.01,S29,0
39226,-8.0,39.0,51.0,-19.71,0.572755,108.27,707.28125,0.59375,25.01,S29,0
39227,-8.0,39.0,51.0,-22.91,0.571474,108.7,707.8125,0.53125,25.01,S29,0
39228,-7.0,39.0,51.0,-25.13,0.571474,109.15,708.34375,0.53125,25.01,S29,0
39229,-7.0,39.0,51.0,-26.4,0.571474,109.57,712.859375,0.609375,24.97,S29,0
39230,-8.0,39.0,51.0,-26.79,0.571474,109.9,713.4375,0.578125,24.97,S29,0
39231,-7.0,39.0,51.0,-26.4,0.570192,110.27,714.0,0.5625,24.97,S29,0
39232,-7.0,39.0,51.0,-25.37,0.572755,110.65,714.546875,0.546875,24.97,S29,0
39233,-8.0,39.0,51.0,-23.82,0.572755,111.0,715.09375,0.546875,25.01,S29,0
39234,-7.0,39.0,51.0,-21.88,0.574036,111.12,718.328125,0.546875,25.01,S29,0
